date_key,date,year,month,month_name,day_of_week,day_name,is_weekend,is_payday,total_sales,has_sales_observation,sales_ma_7,sales_ma_28
20150225,2015-02-25,2015,2,February,2,Wednesday,0,0,395774.954032,1,490164.16951685713,491102.6239696679
20150226,2015-02-26,2015,2,February,3,Thursday,0,0,354938.226975,1,478532.35823985713,491526.769184025
20150227,2015-02-27,2015,2,February,4,Friday,0,0,436488.424914,1,471790.5596524286,491547.7960767928
20150228,2015-02-28,2015,2,February,5,Saturday,1,1,635263.400075,1,480720.60608628567,490799.85172790004
20150301,2015-03-01,2015,3,March,6,Sunday,1,0,820434.978924,1,499162.8791045714,490983.4411197929
20150302,2015-03-02,2015,3,March,0,Monday,0,0,546037.787999,1,513832.5786985715,491259.7232992571
20150303,2015-03-03,2015,3,March,1,Tuesday,0,0,492365.24083,1,525900.4305355714,491870.98751004285
20150304,2015-03-04,2015,3,March,2,Wednesday,0,0,483330.548167,1,538408.3725548572,492992.68040675716
20150305,2015-03-05,2015,3,March,3,Thursday,0,0,428599.809059,1,548931.4557097143,493746.53187515
20150306,2015-03-06,2015,3,March,4,Friday,0,0,463723.974873,1,552822.2485610001,494695.6900788286
20150307,2015-03-07,2015,3,March,5,Saturday,1,0,657377.210913,1,555981.364395,496748.0335086143
20150308,2015-03-08,2015,3,March,6,Sunday,1,0,659563.411966,1,532999.7119724286,498054.07565200713
20150309,2015-03-09,2015,3,March,0,Monday,0,0,480371.950086,1,523618.8779848571,498852.9970106857
20150310,2015-03-10,2015,3,March,1,Tuesday,0,0,457881.7640763,1,518692.66702004283,500890.7034092071
20150311,2015-03-11,2015,3,March,2,Wednesday,0,0,425617.727075,1,510447.97829261434,501801.503196725
20150312,2015-03-12,2015,3,March,3,Thursday,0,0,382588.6690535,1,503874.9582918286,501716.70055688574
20150313,2015-03-13,2015,3,March,4,Friday,0,0,434805.995204,1,499743.81833911425,499628.8622422786
20150314,2015-03-14,2015,3,March,5,Saturday,1,0,616609.760896,1,493919.89690811426,501548.67269931437
20150315,2015-03-15,2015,3,March,6,Sunday,1,1,662700.871933,1,494368.10547482857,509684.89413142146
20150316,2015-03-16,2015,3,March,0,Monday,0,0,466598.425914,1,492400.4591645429,511322.6627718143
20150317,2015-03-17,2015,3,March,1,Tuesday,0,0,415359.51603,1,486325.8523007858,508903.78355527855
20150318,2015-03-18,2015,3,March,2,Wednesday,0,0,398629.999994,1,482470.4627177857,505372.74577052856
20150319,2015-03-19,2015,3,March,3,Thursday,0,0,373324.3829895,1,481146.9932800714,503121.4413803679
20150320,2015-03-20,2015,3,March,4,Friday,0,0,467687.945081,1,485844.41469107143,502550.2603109036
20150321,2015-03-21,2015,3,March,5,Saturday,1,0,624099.228222,1,486914.3385947857,504384.0514960465
20150322,2015-03-22,2015,3,March,6,Sunday,1,0,646466.401887,1,484595.12858821434,502781.45628501073
20150323,2015-03-23,2015,3,March,0,Monday,0,0,462664.2370045,1,484033.10160114284,503471.2543622786
20150324,2015-03-24,2015,3,March,1,Tuesday,0,0,407369.722015,1,482891.7024561428,503452.6630781357
20150325,2015-03-25,2015,3,March,2,Wednesday,0,0,408258.189916,1,484267.1581592857,503898.49293113564
20150326,2015-03-26,2015,3,March,3,Thursday,0,0,367006.957001,1,483364.66873235715,504329.51900349284
20150327,2015-03-27,2015,3,March,4,Friday,0,0,436906.608975,1,478967.33500292856,504344.4541485286
20150328,2015-03-28,2015,3,March,5,Saturday,1,0,589854.7040575,1,474075.2601222857,502722.7150050464
20150329,2015-03-29,2015,3,March,6,Sunday,1,0,641213.770163,1,473324.8841617143,496321.95754929644
20150330,2015-03-30,2015,3,March,0,Monday,0,0,437878.834978,1,469784.1124436428,492459.1377985464
20150331,2015-03-31,2015,3,March,1,Tuesday,0,1,443278.893073,1,474913.9940233571,490706.0539500821
20150401,2015-04-01,2015,4,April,2,Wednesday,0,0,557223.161038,1,496194.7041836428,493345.0758383321
20150402,2015-04-02,2015,4,April,3,Thursday,0,0,524588.902022,1,518706.41061521426,496773.2577298679
20150403,2015-04-03,2015,4,April,4,Friday,0,0,510296.785948,1,529190.7216113572,498436.5724111179
20150404,2015-04-04,2015,4,April,5,Saturday,1,0,653894.195903,1,538339.2204464285,498312.1790179036
20150405,2015-04-05,2015,4,April,6,Sunday,1,0,659669.577136,1,540975.7642997142,498315.9706311179
20150406,2015-04-06,2015,4,April,0,Monday,0,0,519734.816963,1,552669.4760118572,499721.7873052964
20150407,2015-04-07,2015,4,April,1,Tuesday,0,0,464788.21798,1,555742.236712857,499968.4463732857
20150408,2015-04-08,2015,4,April,2,Wednesday,0,0,461140.213006,1,542016.1012797143,501237.10658510716
20150409,2015-04-09,2015,4,April,3,Thursday,0,0,398718.315935,1,524034.58898157143,501813.16540230357
20150410,2015-04-10,2015,4,April,4,Friday,0,0,445869.298012,1,514830.6621335714,502208.28335973213
20150411,2015-04-11,2015,4,April,5,Saturday,1,0,610603.017074,1,508646.2080151429,501993.7567946607
20150412,2015-04-12,2015,4,April,6,Sunday,1,0,659939.024086,1,508684.7004365715,501895.11937155353
20150413,2015-04-13,2015,4,April,0,Monday,0,0,453724.756048,1,499254.6917344286,501435.3454477679
20150414,2015-04-14,2015,4,April,1,Tuesday,0,0,403623.396979,1,490516.86016285716,501016.19833880354
20150415,2015-04-15,2015,4,April,2,Wednesday,0,1,438106.287965,1,487226.2994427144,502426.06576633925
20150416,2015-04-16,2015,4,April,3,Thursday,0,0,418643.193957,1,490072.7105887142,504044.5947294643
20150417,2015-04-17,2015,4,April,4,Friday,0,0,456303.236748,1,491563.27326528577,503637.9980032857
20150418,2015-04-18,2015,4,April,5,Saturday,1,0,629155.66071,1,494213.65092757146,503818.5848778571
20150419,2015-04-19,2015,4,April,6,Sunday,1,0,684544.950159,1,497728.7832237143,505178.5330304285
20150420,2015-04-20,2015,4,April,0,Monday,0,0,481694.770966,1,501724.4996405714,505858.194957625
20150421,2015-04-21,2015,4,April,1,Tuesday,0,0,426018.313035,1,504923.7733628571,506524.2160654822
20150422,2015-04-22,2015,4,April,2,Wednesday,0,0,421108.210059,1,502495.4765191428,506983.1453563036
20150423,2015-04-23,2015,4,April,3,Thursday,0,0,392147.04200200003,1,498710.3119541429,507881.0055349107
20150424,2015-04-24,2015,4,April,4,Friday,0,0,437625.507963,1,496042.0649848571,507906.6804987678
20150425,2015-04-25,2015,4,April,5,Saturday,1,0,588781.512939,1,490274.329589,507868.35224453575
20150426,2015-04-26,2015,4,April,6,Sunday,1,0,625901.000988,1,481896.6225645714,507321.4676311429
20150427,2015-04-27,2015,4,April,0,Monday,0,0,425049.148087,1,473804.39072471426,506863.26452789287
20150428,2015-04-28,2015,4,April,1,Tuesday,0,0,374839.1850745,1,466493.0867303572,504418.9892422321
20150429,2015-04-29,2015,4,April,2,Wednesday,0,0,398724.330055,1,463295.3895869286,498758.316707125
20150430,2015-04-30,2015,4,April,3,Thursday,0,1,432612.141938,1,469076.1181492143,495473.4324184107
20150501,2015-05-01,2015,5,May,4,Friday,0,0,674509.400095,1,502916.6741680714,501338.16863794636
20150502,2015-05-02,2015,5,May,5,Saturday,1,0,711052.273896,1,520383.92573335714,503379.52856626787
20150503,2015-05-03,2015,5,May,6,Sunday,1,0,742887.785029,1,537096.3234535,506351.60741958924
20150504,2015-05-04,2015,5,May,0,Monday,0,0,556245.147953,1,555838.6091486429,507655.5478120893
20150505,2015-05-05,2015,5,May,1,Tuesday,0,0,509493.227021,1,575074.9008552857,509252.1552778393
20150506,2015-05-06,2015,5,May,2,Wednesday,0,0,504999.550962,1,590257.0752705715,510818.56020483933
20150507,2015-05-07,2015,5,May,3,Thursday,0,0,444082.309939,1,591895.6706992857,512438.7028478393
20150508,2015-05-08,2015,5,May,4,Friday,0,0,481304.22297,1,564294.93111,513704.23588205356
20150509,2015-05-09,2015,5,May,5,Saturday,1,0,706705.440076,1,563673.95485,517136.46527498215
20150510,2015-05-10,2015,5,May,6,Sunday,1,0,558062.273048,1,537270.3102812857,513498.00988076784
20150511,2015-05-11,2015,5,May,0,Monday,0,0,524864.051063,1,532787.2964398571,516038.69898844644
20150512,2015-05-12,2015,5,May,1,Tuesday,0,0,452162.874045,1,524597.2460147144,517772.25174080353
20150513,2015-05-13,2015,5,May,2,Wednesday,0,0,446915.639008,1,516299.544307,518086.8714209107
20150514,2015-05-14,2015,5,May,3,Thursday,0,0,395609.666087,1,509374.8808995714,517264.2454255535
20150515,2015-05-15,2015,5,May,4,Friday,0,1,483535.538107,1,509693.64020485716,518236.8276169464
20150516,2015-05-16,2015,5,May,5,Saturday,1,0,709798.552994,1,510135.5134788571,521116.9309128035
20150517,2015-05-17,2015,5,May,6,Sunday,1,0,798186.132143,1,544438.921921,525175.5445550893
20150518,2015-05-18,2015,5,May,0,Monday,0,0,496595.01098,1,540400.4876234286,525707.6959841608
20150519,2015-05-19,2015,5,May,1,Tuesday,0,0,446375.4880335,1,539573.7181932143,526434.7379483929
20150520,2015-05-20,2015,5,May,2,Wednesday,0,0,466238.630977,1,542334.1456173571,528046.5386954643
20150521,2015-05-21,2015,5,May,3,Thursday,0,0,417006.136035,1,545390.7841813571,528934.3634823571
20150522,2015-05-22,2015,5,May,4,Friday,0,0,458727.917031,1,541846.8383133571,529688.0209490714
20150523,2015-05-23,2015,5,May,5,Saturday,1,0,658882.9229615,1,534573.1768801429,532191.6427355893
20150524,2015-05-24,2015,5,May,6,Sunday,1,0,738068.426823,1,525984.933263,536197.6222296965
20150525,2015-05-25,2015,5,May,0,Monday,0,0,534802.790004,1,531443.1874092857,540117.3951553035
20150526,2015-05-26,2015,5,May,1,Tuesday,0,0,463132.406006,1,533837.0328339286,543270.7244742857
20150527,2015-05-27,2015,5,May,2,Wednesday,0,0,481804.96096,1,536060.7942600714,546237.8898637501
20150528,2015-05-28,2015,5,May,3,Thursday,0,0,428506.881011,1,537703.7578280714,546091.2734020714
20150529,2015-05-29,2015,5,May,4,Friday,0,0,560519.530038,1,552245.4168290714,542020.2066143214
20150530,2015-05-30,2015,5,May,5,Saturday,1,0,855728.291973,1,580366.1838307142,547187.2072599286
20150531,2015-05-31,2015,5,May,6,Sunday,1,1,1023564.76704,1,621151.3752902857,557211.3851888928
20150601,2015-06-01,2015,6,June,0,Monday,0,0,812081.2027655,1,660762.5771133571,566348.3871464821
20150602,2015-06-02,2015,6,June,1,Tuesday,0,0,753430.6418917,1,702233.7536684572,575060.4376775787
20150603,2015-06-03,2015,6,June,2,Wednesday,0,0,747929.452075,1,740251.5381134572,583736.5055744714
20150604,2015-06-04,2015,6,June,3,Thursday,0,0,608994.6461083,1,766035.5045559286,589626.2318662321
20150605,2015-06-05,2015,6,June,4,Friday,0,0,657675.126037,1,779914.8754129286,595925.1926900536
20150606,2015-06-06,2015,6,June,5,Saturday,1,0,904437.271141,1,786873.3010083571,602987.0437995178
20150607,2015-06-07,2015,6,June,6,Sunday,1,0,1070695.9178497,1,793606.3225526001,621295.3882567214
20150608,2015-06-08,2015,6,June,0,Monday,0,0,696952.81204,1,777159.4095918143,627441.4154344713
20150609,2015-06-09,2015,6,June,1,Tuesday,0,0,623725.1071692,1,758630.0474886,633568.6380460499
20150610,2015-06-10,2015,6,June,2,Wednesday,0,0,641435.3719983,1,743416.6074776428,640515.7713671321
20150611,2015-06-11,2015,6,June,3,Thursday,0,0,510019.1489275,1,729277.2507375285,644601.8243257215
20150612,2015-06-12,2015,6,June,4,Friday,0,0,606616.000975,1,721983.0900143856,648997.5551424356
20150613,2015-06-13,2015,6,June,5,Saturday,1,0,840727.775905,1,712881.7335521,653673.5988178285
20150614,2015-06-14,2015,6,June,6,Sunday,1,0,967745.7218685,1,698174.5626976428,659729.2984508822
20150615,2015-06-15,2015,6,June,0,Monday,0,1,666557.1317587,1,693832.3226574572,665799.3741929786
20150616,2015-06-16,2015,6,June,1,Tuesday,0,0,672637.824072,1,700819.8536435714,673880.1719086393
20150617,2015-06-17,2015,6,June,2,Wednesday,0,0,677171.157112,1,705924.9658026714,681413.4764134607
20150618,2015-06-18,2015,6,June,3,Thursday,0,0,556155.0391433,1,712515.8072620714,686383.0800959001
20150619,2015-06-19,2015,6,June,4,Friday,0,0,659233.5706609,1,720032.6029314856,693543.996296968
20150620,2015-06-20,2015,6,June,5,Saturday,1,0,936951.654373,1,733778.8712840572,703475.0224188071
20150621,2015-06-21,2015,6,June,6,Sunday,1,0,790568.421132,1,708467.8283217,705350.0222155572
20150622,2015-06-22,2015,6,June,0,Monday,0,0,701208.22895,1,713417.9850633143,711293.0736064856
20150623,2015-06-23,2015,6,June,1,Tuesday,0,0,640322.326029,1,708801.4853428857,717621.2850358785
20150624,2015-06-24,2015,6,June,2,Wednesday,0,0,643411.714061,1,703978.7077641713,723392.9547894858
20150625,2015-06-25,2015,6,June,3,Thursday,0,0,518700.9558973,1,698628.1244433143,726614.1717497107
20150626,2015-06-26,2015,6,June,4,Friday,0,0,593299.460788,1,689208.9658900431,727784.8835622107
20150627,2015-06-27,2015,6,June,5,Saturday,1,0,831492.4641955,1,674143.3672932571,726919.3182844428
20150628,2015-06-28,2015,6,June,6,Sunday,1,0,976563.5890657,1,700714.1055694999,725240.7047853607
20150629,2015-06-29,2015,6,June,0,Monday,0,0,639072.192193,1,691837.5288899286,719061.8115506285
20150630,2015-06-30,2015,6,June,1,Tuesday,0,1,669548.425059,1,696012.6858942143,716066.0180923179
20150701,2015-07-01,2015,7,July,2,Wednesday,0,0,885953.200992,1,730661.4697415001,720995.4376964964
20150702,2015-07-02,2015,7,July,3,Thursday,0,0,705642.2820965,1,757367.3734842428,724447.1389817894
20150703,2015-07-03,2015,7,July,4,Friday,0,0,772773.3939200001,1,783006.5067888144,728557.7914061822
20150704,2015-07-04,2015,7,July,5,Saturday,1,0,1018541.84294,1,809727.8466094573,732632.9546847178
20150705,2015-07-05,2015,7,July,6,Sunday,1,0,982427.6819,1,810565.5741572141,729480.5176865143
20150706,2015-07-06,2015,7,July,0,Monday,0,0,754949.70914,1,827119.5051496428,731551.8354400859
20150707,2015-07-07,2015,7,July,1,Tuesday,0,0,654821.0515315,1,825015.5946457143,732662.4048815964
20150708,2015-07-08,2015,7,July,2,Wednesday,0,0,732992.130029,1,803164.0130795714,735932.2890969785
20150709,2015-07-09,2015,7,July,3,Thursday,0,0,605032.4963965,1,788791.186551,739325.6229351572
20150710,2015-07-10,2015,7,July,4,Friday,0,0,643986.381178,1,770393.0418735715,740660.2793709786
20150711,2015-07-11,2015,7,July,5,Saturday,1,0,794984.703157,1,738456.3076188571,739026.5982014071
20150712,2015-07-12,2015,7,July,6,Sunday,1,0,898731.936734,1,726499.7725951428,736561.8201608893
20150713,2015-07-13,2015,7,July,0,Monday,0,0,647967.077874,1,711216.5395571429,735897.889665007
20150714,2015-07-14,2015,7,July,1,Tuesday,0,0,601452.258023,1,703592.4261987858,733355.5480204
20150715,2015-07-15,2015,7,July,2,Wednesday,0,1,664505.100179,1,693808.5647916428,732903.1888442215
20150716,2015-07-16,2015,7,July,3,Thursday,0,0,584042.727022,1,690810.0263095715,733899.1776970321
20150717,2015-07-17,2015,7,July,4,Friday,0,0,653452.17114,1,692162.2820184286,733692.6991427143
20150718,2015-07-18,2015,7,July,5,Saturday,1,0,826353.336031,1,696643.5152861428,729742.7592019286
20150719,2015-07-19,2015,7,July,6,Sunday,1,0,894707.299378,1,696068.5670924286,733462.0048535714
20150720,2015-07-20,2015,7,July,0,Monday,0,0,685961.243972,1,701496.3051064286,732917.4696757857
20150721,2015-07-21,2015,7,July,1,Tuesday,0,0,607836.498977,1,702408.3395284285,731757.2615667857
20150722,2015-07-22,2015,7,July,2,Wednesday,0,0,631385.408886,1,697676.955058,731327.7506676785
20150723,2015-07-23,2015,7,July,3,Thursday,0,0,541511.421067,1,691601.0542072856,732142.4101380251
20150724,2015-07-24,2015,7,July,4,Friday,0,0,635244.2449785,1,688999.9218985,733640.4381448285
20150725,2015-07-25,2015,7,July,5,Saturday,1,0,797427.520942,1,684867.6626000714,732423.8330286322
20150726,2015-07-26,2015,7,July,6,Sunday,1,0,875032.0362592,1,682056.9107259571,728797.7061426856
20150727,2015-07-27,2015,7,July,0,Monday,0,0,652999.1942961001,1,677348.0464865429,729295.0990749394
20150728,2015-07-28,2015,7,July,1,Tuesday,0,0,594977.6665523,1,675511.0704258714,726631.8576996999
20150729,2015-07-29,2015,7,July,2,Wednesday,0,0,625449.98155,1,674663.1522350142,717328.1712910571
20150730,2015-07-30,2015,7,July,3,Thursday,0,0,543393.592625,1,674932.0338861571,711533.5752385035
20150731,2015-07-31,2015,7,July,4,Friday,0,1,695083.4489723,1,683480.4915995571,708758.9343475142
20150801,2015-08-01,2015,8,August,5,Saturday,1,0,1044894.790061,1,718832.9586165572,709700.1110304071
20150802,2015-08-02,2015,8,August,6,Sunday,1,0,1043495.475018,1,742899.1641535286,711881.1036417644
20150803,2015-08-03,2015,8,August,0,Monday,0,0,811119.83411,1,765487.8269840857,713887.1795335499
20150804,2015-08-04,2015,8,August,1,Tuesday,0,0,726613.35811,1,784292.9257780429,716451.1904827822
20150805,2015-08-05,2015,8,August,2,Wednesday,0,0,724346.594,1,798421.0132709,716142.4213388894
20150806,2015-08-06,2015,8,August,3,Thursday,0,0,583375.211759,1,804132.6731471858,715368.9468875501
20150807,2015-08-07,2015,8,August,4,Friday,0,0,663326.5180703,1,799595.9687326142,716059.6660622751
20150808,2015-08-08,2015,8,August,5,Saturday,1,0,784099.215997,1,762339.4581520428,715670.8986637036
20150809,2015-08-09,2015,8,August,6,Sunday,1,0,679410.125135,1,710327.2653116143,707837.9768208822
20150810,2015-08-10,2015,8,August,0,Monday,0,0,785477.934216,1,706664.1367553286,712749.0788330965
20150811,2015-08-11,2015,8,August,1,Tuesday,0,0,668280.357956,1,698330.8510190428,715135.7966878464
20150812,2015-08-12,2015,8,August,2,Wednesday,0,0,678064.7316857,1,691719.1564027143,715620.069241657
20150813,2015-08-13,2015,8,August,3,Thursday,0,0,557859.477954,1,688074.0515734286,714684.9532035142
20150814,2015-08-14,2015,8,August,4,Friday,0,0,734484.205049,1,698239.4354275286,717578.95441455
20150815,2015-08-15,2015,8,August,5,Saturday,1,1,936339.026059,1,719987.9797221001,721507.0147726929
20150816,2015-08-16,2015,8,August,6,Sunday,1,0,913846.62503,1,753478.9082785286,722190.5621174072
20150817,2015-08-17,2015,8,August,0,Monday,0,0,694747.161863,1,740517.3693709571,722504.3448992287
20150818,2015-08-18,2015,8,August,1,Tuesday,0,0,629475.6430527,1,734973.8386704857,723277.1714733607
20150819,2015-08-19,2015,8,August,2,Wednesday,0,0,653733.3600063,1,731497.9284305713,724075.3125848
20150820,2015-08-20,2015,8,August,3,Thursday,0,0,569443.704073,1,733152.8178761428,725072.8941207286
20150821,2015-08-21,2015,8,August,4,Friday,0,0,653281.208151,1,721552.3897478571,725717.0713768892
20150822,2015-08-22,2015,8,August,5,Saturday,1,0,803270.157597,1,702542.5513961428,725925.7369717107
20150823,2015-08-23,2015,8,August,6,Sunday,1,0,865755.397429,1,695672.3760245714,725594.4284420608
20150824,2015-08-24,2015,8,August,0,Monday,0,0,681575.9899773,1,693790.7800409,726615.0282878178
20150825,2015-08-25,2015,8,August,1,Tuesday,0,0,624698.33755,1,693108.3078262286,727676.48082345
20150826,2015-08-26,2015,8,August,2,Wednesday,0,0,640075.9908365,1,691157.2550876858,728198.8382979679
20150827,2015-08-27,2015,8,August,3,Thursday,0,0,548043.327354,1,688100.0584135429,728364.900252575
20150828,2015-08-28,2015,8,August,4,Friday,0,0,635737.2322,1,685593.7761348285,726245.3925107073
20150829,2015-08-29,2015,8,August,5,Saturday,1,0,876953.096934,1,696119.9103258286,720247.4748990285
20150830,2015-08-30,2015,8,August,6,Sunday,1,0,975697.601858,1,711825.9395299715,717826.1222861714
20150831,2015-08-31,2015,8,August,0,Monday,0,1,776152.5521897,1,725336.8769888857,716577.2907890178
20150901,2015-09-01,2015,9,September,1,Tuesday,0,0,906549.992952,1,765601.3991891714,723003.5991762321
20150902,2015-09-02,2015,9,September,2,Wednesday,0,0,879033.0925,1,799738.127998243,728528.1169798035
20150903,2015-09-03,2015,9,September,3,Thursday,0,0,707093.042,1,822459.5158048143,732946.6109169823
20150904,2015-09-04,2015,9,September,4,Friday,0,0,736395.302632,1,836839.2401522428,735556.2103656142
20150905,2015-09-05,2015,9,September,5,Saturday,1,0,1052868.394291,1,861969.9969175284,745155.1095904
20150906,2015-09-06,2015,9,September,6,Sunday,1,0,1147642.583011,1,886533.5656536714,761877.6973716856
20150907,2015-09-07,2015,9,September,0,Monday,0,0,767382.7769737,1,885280.7406228144,761231.4417558892
20150908,2015-09-08,2015,9,September,1,Tuesday,0,0,677312.236066,1,852532.4896390999,761554.0088312464
20150909,2015-09-09,2015,9,September,2,Wednesday,0,0,705633.4998935,1,827761.1192667428,762538.6076958107
20150910,2015-09-10,2015,9,September,3,Thursday,0,0,577743.795026,1,809282.6554133144,763248.7618769536
20150911,2015-09-11,2015,9,September,4,Friday,0,0,651330.167952,1,797130.4933161715,760278.974837775
20150912,2015-09-12,2015,9,September,5,Saturday,1,0,921524.436013,1,778367.0707050285,759749.8823361321
20150913,2015-09-13,2015,9,September,6,Sunday,1,0,1023345.318906,1,760610.3186900286,763660.5499745607
20150914,2015-09-14,2015,9,September,0,Monday,0,0,688405.190061,1,749327.8062739286,763434.0509816322
20150915,2015-09-15,2015,9,September,1,Tuesday,0,1,682134.3540295,1,750016.6802687143,765314.7192308035
20150916,2015-09-16,2015,9,September,2,Wednesday,0,0,742089.667998,1,755224.7042836428,768470.3016590786
20150917,2015-09-17,2015,9,September,3,Thursday,0,0,593577.802125,1,757486.7052977857,769332.2337323643
20150918,2015-09-18,2015,9,September,4,Friday,0,0,653805.874946,1,757840.3777255,769350.9718321858
20150919,2015-09-19,2015,9,September,5,Saturday,1,0,935893.481059,1,759893.0984463572,774087.5190986857
20150920,2015-09-20,2015,9,September,6,Sunday,1,0,1037532.860693,1,761919.8901302143,780222.4285009714
20150921,2015-09-21,2015,9,September,0,Monday,0,0,717725.376959,1,766108.4882585,781513.4780360321
20150922,2015-09-22,2015,9,September,1,Tuesday,0,0,641914.7389995,1,760362.8289685,782128.3495163714
20150923,2015-09-23,2015,9,September,2,Wednesday,0,0,690419.721922,1,752981.4081005,783926.3399122821
20150924,2015-09-24,2015,9,September,3,Thursday,0,0,557321.610921,1,747801.9522142143,784257.7071825322
20150925,2015-09-25,2015,9,September,4,Friday,0,0,646083.8750635,1,746698.8093738572,784627.2301419427
20150926,2015-09-26,2015,9,September,5,Saturday,1,0,890486.060145,1,740212.0349575713,785110.5502566214
20150927,2015-09-27,2015,9,September,6,Sunday,1,0,1018062.963565,1,737430.6210821428,786623.5988890143
20150928,2015-09-28,2015,9,September,0,Monday,0,0,671261.0640092,1,730792.8620893144,782877.4743111393
20150929,2015-09-29,2015,9,September,1,Tuesday,0,0,609130.6581453,1,726109.4219672858,772255.3552109001
20150930,2015-09-30,2015,9,September,2,Wednesday,0,1,711182.539054,1,729075.5387004287,766260.6925878286
20151001,2015-10-01,2015,10,October,3,Thursday,0,0,796340.858947,1,763221.1455612857,769448.1146216498
20151002,2015-10-02,2015,10,October,4,Friday,0,0,830719.387744,1,789597.6473727857,772816.8319470787
20151003,2015-10-03,2015,10,October,5,Saturday,1,0,1179376.177625,1,830867.6641556429,777334.96706615
20151004,2015-10-04,2015,10,October,6,Sunday,1,0,1234130.938595,1,861734.5177313572,780423.8369084358
20151005,2015-10-05,2015,10,October,0,Monday,0,0,809524.837996,1,881486.485443757,781928.910516375
20151006,2015-10-06,2015,10,October,1,Tuesday,0,0,696169.275967,1,893920.573704,782602.376227125
20151007,2015-10-07,2015,10,October,2,Wednesday,0,0,720562.330573,1,895260.543921,783135.5487513928
20151008,2015-10-08,2015,10,October,3,Thursday,0,0,603066.030064,1,867649.8540805714,784039.9142884642
20151009,2015-10-09,2015,10,October,4,Friday,0,0,873934.7190479999,1,873823.4728382857,791990.0768276072
20151010,2015-10-10,2015,10,October,5,Saturday,1,0,867556.973019,1,829277.8721802856,790062.6674349643
20151011,2015-10-11,2015,10,October,6,Sunday,1,0,973329.203973,1,792020.48152,788276.3776159285
20151012,2015-10-12,2015,10,October,0,Monday,0,0,721634.5721813,1,779464.7292607572,789463.141263082
20151013,2015-10-13,2015,10,October,1,Tuesday,0,0,585141.5538577,1,763603.6261022857,785999.1126855178
20151014,2015-10-14,2015,10,October,2,Wednesday,0,0,688198.106351,1,758980.165499143,784074.4140552679
20151015,2015-10-15,2015,10,October,3,Thursday,0,1,577952.197162,1,755392.4750845714,783516.3567351607
20151016,2015-10-16,2015,10,October,4,Friday,0,0,693829.351874,1,729663.1369168572,784945.7666254465
20151017,2015-10-17,2015,10,October,5,Saturday,1,0,958052.958031,1,742591.1347757144,785737.1765173037
20151018,2015-10-18,2015,10,October,6,Sunday,1,0,1071477.102879,1,756612.263190857,786949.4708810893
20151019,2015-10-19,2015,10,October,0,Monday,0,0,699259.488037,1,753415.8225988143,786289.9748481608
20151020,2015-10-20,2015,10,October,1,Tuesday,0,0,660308.361186,1,764153.9379314285,786946.88992625
20151021,2015-10-21,2015,10,October,2,Wednesday,0,0,672847.3460333,1,761960.9721717571,786319.3050730822
20151022,2015-10-22,2015,10,October,3,Thursday,0,0,547020.0469813,1,757542.0935745143,785951.3920752357
20151023,2015-10-23,2015,10,October,4,Friday,0,0,639040.6062,1,749715.1299068,785699.8467586822
20151024,2015-10-24,2015,10,October,5,Saturday,1,0,859950.710621,1,735700.5231339429,784609.2985613963
20151025,2015-10-25,2015,10,October,6,Sunday,1,0,1018783.141953,1,728172.8144302286,784635.0192181107
20151026,2015-10-26,2015,10,October,0,Monday,0,0,649914.352338,1,721123.5093303715,783872.6366584249
20151027,2015-10-27,2015,10,October,1,Tuesday,0,0,587066.101075,1,710660.3293145143,783084.6167630572
20151028,2015-10-28,2015,10,October,2,Wednesday,0,0,599388.1222552,1,700166.1544890713,779091.9590202429
20151029,2015-10-29,2015,10,October,3,Thursday,0,0,511860.0689186,1,695143.3004801143,768931.9308049429
20151030,2015-10-30,2015,10,October,4,Friday,0,0,635875.8911987,1,694691.1983370715,761973.2344997536
20151031,2015-10-31,2015,10,October,5,Saturday,1,1,915956.851878,1,702692.0756595001,752565.4014373607
20151101,2015-11-01,2015,11,November,6,Sunday,1,0,819250.388037,1,674187.3965286429,737748.238917432
20151102,2015-11-02,2015,11,November,0,Monday,0,0,762549.794932,1,690278.1740420713,736070.5588080036
20151103,2015-11-03,2015,11,November,1,Tuesday,0,0,1033439.132986,1,754045.7500293572,748115.9108443966
20151104,2015-11-04,2015,11,November,2,Wednesday,0,0,855494.43996,1,790632.3668443287,752934.9147510751
20151105,2015-11-05,2015,11,November,3,Thursday,0,0,649662.670907,1,810318.4528426713,754599.0804954678
20151106,2015-11-06,2015,11,November,4,Friday,0,0,671145.788057,1,815357.0095367143,747356.6186743608
20151107,2015-11-07,2015,11,November,5,Saturday,1,0,929723.344157,1,817323.6512908571,749576.8462150035
20151108,2015-11-08,2015,11,November,6,Sunday,1,0,1077361.9559685,1,854196.7324239286,753292.3016434143
20151109,2015-11-09,2015,11,November,0,Monday,0,0,683644.901987,1,842924.6048603572,751935.5277079036
20151110,2015-11-10,2015,11,November,1,Tuesday,0,0,623529.1790699,1,784366.0400152,753306.5143226251
20151111,2015-11-11,2015,11,November,2,Wednesday,0,0,689746.212316,1,760687.7217803429,753361.8038213749
20151112,2015-11-12,2015,11,November,3,Thursday,0,0,506937.6640027,1,740298.4350797286,750825.5704942571
20151113,2015-11-13,2015,11,November,4,Friday,0,0,626674.025055,1,733945.3260794429,748427.165965007
