store_nbr,family,city,state,store_type,cluster,history_start,history_end,history_length,active_days,zero_sales_rate,average_sales,sales_std,coefficient_of_variation,promotion_rate,observed_period_count,missing_period_count,has_positive_sales,is_insufficient_history,is_intermittent,is_promotion_dependent,is_high_volatility,is_ready,risk_flag_count,readiness_class,classification_rule,zero_sales_rate_median,zero_sales_rate_q75,cv_median,cv_q75,promotion_rate_q75,missing_period_count_q75
38,MAGAZINES,Loja,Loja,D,4,2014-01-04,2017-08-15,1320,1003,0.2384206529992407,6.421412300683372,6.638466480567447,1.0338016264523269,0.0007593014426727411,1317,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
38,MEATS,Loja,Loja,D,4,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,185.3818408211527,59.14681288587087,0.31905397326878854,0.29827688651218065,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
38,PERSONAL CARE,Loja,Loja,D,4,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,358.70944741532975,150.5454863884331,0.41968642719946214,0.5145573380867499,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
38,PET SUPPLIES,Loja,Loja,D,4,2014-01-02,2017-08-15,1322,1004,0.23881728582259287,4.9310083396512505,4.147573815810099,0.8411208276527554,0.06444275966641395,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
38,PLAYERS AND ELECTRONICS,Loja,Loja,D,4,2014-01-02,2017-08-15,1322,1012,0.23275208491281274,7.547384382107658,6.25087480834395,0.8282173653647081,0.0037907505686125853,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
38,POULTRY,Loja,Loja,D,4,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,157.3711551449792,63.50552963408634,0.403539832795797,0.2976827094474153,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
38,PREPARED FOODS,Loja,Loja,D,4,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,121.88211883125372,40.02121089558409,0.3283599865128175,0.23054070112893643,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
38,PRODUCE,Loja,Loja,D,4,2013-03-16,2017-08-15,1614,1543,0.04161490683229813,1494.0657272049689,1276.0539802592255,0.854081555465709,0.40869565217391307,1610,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
38,SCHOOL AND OFFICE SUPPLIES,Loja,Loja,D,4,2014-07-02,2017-08-15,1141,335,0.7056239015817223,0.5184534270650264,1.8539725296640777,3.5759673538266443,0.0026362038664323375,1138,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
38,SEAFOOD,Loja,Loja,D,4,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,19.775398563636365,8.116188870773074,0.41041847245988666,0.25965537730243615,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,AUTOMOTIVE,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1669,0.008318478906714201,8.864527629233512,8.835096222861456,0.9966798674894985,0.0540701128936423,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,BABY CARE,Cuenca,Azuay,B,6,2014-03-01,2017-08-11,1260,277,0.7796340493237868,0.3492442322991249,0.8147142938415379,2.332792408562217,0.0007955449482895784,1257,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,BEAUTY,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1540,0.08496732026143791,3.7950089126559714,3.1055814579485466,0.818333113156005,0.12418300653594772,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,BEVERAGES,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,2272.562685680333,1330.9594409203282,0.5856645668376278,0.5727866904337493,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,BOOKS,Cuenca,Azuay,B,6,,,0,0,1.0,0.0,0.0,,0.0,0,0,0,1,1,0,0,0,2,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,BREAD/BAKERY,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,722.3719548425431,171.51045276602667,0.23742678770441905,0.5109922756981581,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,CELEBRATION,Cuenca,Azuay,B,6,2014-01-02,2017-08-15,1322,1010,0.23426838514025777,8.515542077331311,7.992287224187517,0.938552960176579,0.014404852160727824,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,CLEANING,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,1295.8425430778373,492.29037818444357,0.379899842626847,0.5335710041592394,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,DAIRY,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,514.5181224004754,233.70977585993532,0.4542304064423745,0.5638740344622698,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,DELI,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,184.76416427332143,68.00878178894827,0.36808426599620775,0.48841354723707664,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,EGGS,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,385.8163992869875,349.4456781337228,0.9057304945552339,0.38443256090314915,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,FROZEN FOODS,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,90.53937732144979,128.6950815067793,1.4214266246813474,0.3660130718954248,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,GROCERY I,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,4278.0610576351755,1545.2307996373934,0.3611988652849114,0.6922162804515746,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,GROCERY II,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,28.629233511586452,14.437009880418271,0.5042751100750047,0.061200237670825906,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,HARDWARE,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1282,0.23826500297088532,1.8478906714200831,1.7992368596107304,0.9736706220980256,0.0011883541295306002,1683,4,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,HOME AND KITCHEN I,Cuenca,Azuay,B,6,2014-01-02,2017-08-15,1322,1165,0.11675511751326763,28.664897649734648,25.641124924146904,0.8945130464955372,0.20621683093252463,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,HOME AND KITCHEN II,Cuenca,Azuay,B,6,2014-01-02,2017-08-15,1322,1166,0.11599696739954511,17.23805913570887,10.529503654804007,0.6108288393669563,0.19484457922668688,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,HOME APPLIANCES,Cuenca,Azuay,B,6,2013-01-02,2017-08-06,1678,522,0.6881720430107527,0.4211469534050179,0.7318602904024369,1.7377789023172758,0.0011947431302270011,1674,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,HOME CARE,Cuenca,Azuay,B,6,2014-01-02,2017-08-15,1322,1044,0.20849128127369218,258.71569370735403,164.7638545254179,0.6368529568669706,0.44200151630022744,1319,3,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,LADIESWEAR,Cuenca,Azuay,B,6,2014-01-02,2017-08-15,1322,985,0.2532221379833207,5.855193328278999,6.004129959859898,1.0254366718963104,0.00530705079605762,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,LAWN AND GARDEN,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1602,0.0481283422459893,7.736779560308972,6.2688665703477335,0.8102682157971919,0.0873440285204991,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,LINGERIE,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1635,0.0285204991087344,6.910873440285205,4.8577035315569645,0.7029073204032646,0.019013666072489603,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,"LIQUOR,WINE,BEER",Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1498,0.10992275698158051,64.24955436720143,66.6382463621293,1.0371783433901491,0.20677361853832443,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,MAGAZINES,Cuenca,Azuay,B,6,2014-01-23,2017-08-15,1301,805,0.3798151001540832,2.478428351309707,3.2159366070361917,1.2975709406070801,0.0030816640986132513,1298,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,MEATS,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,240.1163987724302,2223.8164249437154,9.261410034103221,0.27748068924539515,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,PERSONAL CARE,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,307.78312537136065,122.30672792636005,0.3973795762155216,0.3749257278669043,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,PET SUPPLIES,Cuenca,Azuay,B,6,2014-01-02,2017-08-15,1322,955,0.2759666413949962,3.4480667172100077,3.353275364144152,0.9725088402168286,0.037149355572403335,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,PLAYERS AND ELECTRONICS,Cuenca,Azuay,B,6,2014-01-02,2017-08-15,1322,1012,0.23275208491281274,6.895375284306293,5.891762838007649,0.8544513670513567,0.01288855193328279,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,POULTRY,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,205.57499511467617,80.715364378728,0.39263220866770515,0.33392751039809865,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,PREPARED FOODS,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,76.134890704694,26.284206339417825,0.3452320755455856,0.30124777183600715,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,PRODUCE,Cuenca,Azuay,B,6,2014-01-02,2017-08-15,1322,1016,0.22971948445792267,1356.8503989916603,888.734919047979,0.6549984579791847,0.5344958301743745,1319,3,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,SCHOOL AND OFFICE SUPPLIES,Cuenca,Azuay,B,6,2014-01-03,2017-08-15,1321,770,0.4157814871016692,2.374051593323217,4.5775684098733445,1.9281671985340583,0.09180576631259484,1318,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
39,SEAFOOD,Cuenca,Azuay,B,6,2013-01-02,2017-08-15,1687,1666,0.010101010101010102,11.323588709447415,7.541470949791314,0.6659965443198558,0.23351158645276293,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,AUTOMOTIVE,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1570,0.06714200831847891,3.8383838383838382,2.670359655937252,0.6956989629941789,0.0196078431372549,1683,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,BABY CARE,Machala,El Oro,C,3,2014-03-03,2017-08-01,1248,249,0.8,0.39759036144578314,1.039490650640381,2.6144764849439883,0.0024096385542168677,1245,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,BEAUTY,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1015,0.3969102792632204,1.202020202020202,1.3980011914657133,1.1630430080260976,0.06060606060606061,1683,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,BEVERAGES,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,2307.8627450980393,1450.8439147539857,0.6286525998288313,0.5668449197860963,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,BOOKS,Machala,El Oro,C,3,,,0,0,1.0,0.0,0.0,,0.0,0,0,0,1,1,0,0,0,2,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,BREAD/BAKERY,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,363.8478906714201,113.63779124087452,0.31232224826472155,0.42721330956625075,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,CELEBRATION,Machala,El Oro,C,3,2014-01-02,2017-08-15,1322,982,0.25549658832448824,7.124336618650493,9.814424087940784,1.377591292113855,0.030326004548900682,1319,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,CLEANING,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,1380.7189542483661,546.134900375956,0.3955438568403373,0.5407011289364231,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,DAIRY,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,466.6232917409388,203.76041100596484,0.43667003900673074,0.48068924539512775,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,DELI,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,249.293045751634,82.13484983204819,0.3294710832562799,0.43969102792632203,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,EGGS,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,141.75103980986333,54.311727873360546,0.3831487087940319,0.2947118241235888,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,FROZEN FOODS,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1678,0.0029708853238265003,70.53143495127748,135.2695600841841,1.9178620168103366,0.3143196672608437,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,GROCERY I,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,4321.390931669637,1420.4637246426778,0.3287052125353212,0.6583481877599525,1683,4,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,GROCERY II,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1646,0.021984551396316103,8.848484848484848,6.6588503164196915,0.7525413028830474,0.0510992275698158,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,HARDWARE,Machala,El Oro,C,3,2013-01-08,2017-08-15,1681,898,0.46451997614788315,1.069767441860465,1.4164978345678878,1.3241175410091126,0.0005963029218843172,1677,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,HOME AND KITCHEN I,Machala,El Oro,C,3,2014-01-02,2017-08-15,1322,1166,0.11599696739954511,27.145564821834725,21.264467565527656,0.7833496081254288,0.24639878695981804,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,HOME AND KITCHEN II,Machala,El Oro,C,3,2014-01-02,2017-08-15,1322,1166,0.11599696739954511,20.15617892342684,12.953219997429244,0.6426426381031058,0.2395754359363154,1319,3,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,HOME APPLIANCES,Machala,El Oro,C,3,2013-01-13,2017-08-07,1668,318,0.8088942307692307,0.22175480769230768,0.49602901538312,2.2368354514837714,0.001201923076923077,1664,4,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,HOME CARE,Machala,El Oro,C,3,2014-01-02,2017-08-15,1322,1044,0.20849128127369218,269.8021228203184,164.89008928158762,0.611151934454572,0.43896891584533737,1319,3,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,LADIESWEAR,Machala,El Oro,C,3,,,0,0,1.0,0.0,0.0,,0.0,0,0,0,1,1,0,0,0,2,Insufficient history,history_length < 365 or active_days < 90,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,LAWN AND GARDEN,Machala,El Oro,C,3,2014-02-13,2017-08-14,1279,132,0.896551724137931,0.18181818181818182,0.9312939266937234,5.122116596815478,0.0,1276,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,LINGERIE,Machala,El Oro,C,3,2013-01-04,2017-08-15,1685,1579,0.06067816775728733,8.046400951814396,6.26737493112046,0.7789041297658948,0.016061867935752528,1681,4,1,0,0,0,0,0,0,Ready with caution,Sufficient history without an extreme Q75 risk flag,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,"LIQUOR,WINE,BEER",Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1498,0.10992275698158051,69.4503862150921,102.38028770177544,1.47415001242322,0.17825311942959002,1683,4,1,0,0,0,1,0,1,High volatility,coefficient_of_variation >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,MAGAZINES,Machala,El Oro,C,3,2014-01-08,2017-08-15,1316,682,0.4805788271134806,1.191926884996192,1.5762225280920064,1.322415450086137,0.00456968773800457,1313,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,MEATS,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,112.14043715389187,37.72771394874581,0.33643273475893043,0.20023767082590613,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,PERSONAL CARE,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,284.50742721330954,124.27784418307138,0.4368175741503368,0.37967914438502676,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,PET SUPPLIES,Machala,El Oro,C,3,2014-01-02,2017-08-15,1322,760,0.42380591357088704,1.4526156178923426,1.877263626238004,1.2923333627390017,0.00530705079605762,1319,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,PLAYERS AND ELECTRONICS,Machala,El Oro,C,3,2014-01-02,2017-08-15,1322,1003,0.2395754359363154,5.308567096285064,4.53643262207287,0.8545493613987597,0.015163002274450341,1319,3,1,0,1,0,0,0,1,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,POULTRY,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,150.7584788265003,74.45674119672789,0.4938809530070683,0.21865715983363043,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,PREPARED FOODS,Machala,El Oro,C,3,2013-01-02,2017-08-15,1687,1679,0.0023767082590612004,49.37017231134878,19.80313909120607,0.4011154542122977,0.1527035056446821,1683,4,1,0,0,0,0,1,0,Ready,"history_length >= 730, zero-sales <= median, CV <= median, and missing periods <= Q75",0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,PRODUCE,Machala,El Oro,C,3,2014-01-02,2017-08-15,1322,1016,0.22971948445792267,858.7270594010614,565.5364471661691,0.658575319101526,0.4579226686884003,1319,3,1,0,0,1,0,0,1,Promotion dependent,promotion_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
40,SCHOOL AND OFFICE SUPPLIES,Machala,El Oro,C,3,2014-07-01,2017-05-17,1052,129,0.877025738798856,3.2202097235462346,13.438868217361446,4.173289745415085,0.07912297426120114,1049,3,1,0,1,0,1,0,2,Intermittent demand,zero_sales_rate >= eligible-series Q75,0.0528756900926609,0.2304776345716452,0.7558004540874597,1.109609648399397,0.4324570685673125,4.0
