analysis_level,date,store_nbr,actual_sales,expected_sales,difference,z_score,is_holiday,is_event,is_promotion,promotion_rate,material_promotion_context,rolling_expected_sales,rolling_sales_std,rolling_z_anomaly,weekday_median_sales,weekday_q1_sales,weekday_q3_sales,weekday_iqr_sales,weekday_iqr_score,weekday_iqr_anomaly,weekday_observation_count,anomaly_method,review_category,review_guidance
store_day,2014-01-01,35,0.0,3404.88525056839,-3404.88525056839,-3.5235906141027966,1,0,0,0.0,0,3404.88525056839,966.3112499337178,1,3656.5494985580444,2768.980755329132,4435.8552503585815,1666.8744950294495,-2.1936561567542867,1,240,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-02-01,35,7403.167999267578,3944.0181357179367,3459.1498635496414,3.8203383426139936,0,0,0,0.0,0,3944.0181357179367,905.4564159840314,1,5477.930999755859,4301.845012664795,6532.314891815186,2230.4698791503906,0.8631531039751417,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-03-01,35,10115.03401184082,3531.850682803563,6583.183329037258,6.097972429178001,0,0,0,0.0,0,3531.850682803563,1079.5692183745512,1,5477.930999755859,4301.845012664795,6532.314891815186,2230.4698791503906,2.078980332992115,1,241,Rolling z-score + weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2014-03-02,35,9021.289993286133,3628.703040395464,5392.586952890669,3.630909438188001,0,0,0,0.0,0,3628.703040395464,1485.1890537875354,1,5299.084497451782,4084.707996368408,6211.739990234375,2127.031993865967,1.7499527541516153,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-07-01,35,5697.33797454834,3167.937249319894,2529.400725228446,3.0737991719116358,0,1,1,0.18181818181818182,0,3167.937249319894,822.8906912143445,1,4550.969751358032,3090.0357093811035,5514.274001121521,2424.2382917404175,0.472877698160317,0,242,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-11-01,35,7918.7349853515625,4294.889928340912,3623.8450570106506,4.446034849784189,0,0,1,0.2727272727272727,1,4294.889928340912,815.0734709572852,1,5477.930999755859,4301.845012664795,6532.314891815186,2230.4698791503906,1.0943003572527197,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-12-08,35,50977.86098861694,4211.65336397716,46766.207624639785,46.261979717009,0,0,1,0.12121212121212122,0,4211.65336397716,1010.8994018568859,1,4928.026954650879,3362.421012878418,5829.624000549316,2467.2029876708984,18.66479339725438,1,241,Rolling z-score + weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2014-12-24,35,7377.4439697265625,6199.854576723917,1177.589393002646,0.1331857455935049,1,0,1,0.36363636363636365,1,6199.854576723917,8841.707404610375,0,3656.5494985580444,2768.980755329132,4435.8552503585815,1666.8744950294495,2.2322583267450975,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-12-31,35,10417.76309967041,6575.402464798519,3842.3606348718913,0.4373235073913243,1,0,1,0.24242424242424243,0,6575.402464798519,8786.083002470945,0,3656.5494985580444,2768.980755329132,4435.8552503585815,1666.8744950294495,4.056222361835894,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-01-01,35,0.0,6755.6416801043915,-6755.6416801043915,-0.7666248125787837,1,0,0,0.0,0,6755.6416801043915,8812.187616755667,0,4010.259006500244,2852.5730543136597,4725.066740036011,1872.493685722351,-2.141667572541484,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-01-02,35,9191.49609375,6636.008108615875,2555.4879851341248,0.2876961040236168,1,0,1,0.21212121212121213,0,6636.008108615875,8882.595034809183,0,3837.1119985580444,2887.7722549438477,4742.544995307922,1854.7727403640747,2.8868140978505754,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-02-14,35,7870.518005371094,3944.7495000702993,3925.7685053007945,4.796179523858813,0,0,1,0.15151515151515152,0,3944.7495000702993,818.5199252388032,1,5477.930999755859,4301.845012664795,6532.314891815186,2230.4698791503906,1.0726829480999742,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-04-02,35,6638.031993865967,4124.238571780069,2513.793422085898,3.6095987003982377,0,0,1,0.3333333333333333,1,4124.238571780069,696.4190844285703,1,4010.259006500244,2852.5730543136597,4725.066740036011,1872.493685722351,1.4033547922763798,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-05-02,35,7428.568016052246,4535.456535816193,2893.1114802360535,3.037860099764206,0,0,1,0.24242424242424243,0,4535.456535816193,952.3517822498186,1,5477.930999755859,4301.845012664795,6532.314891815186,2230.4698791503906,0.874540846541001,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-05-31,35,8107.288009643555,4293.50982100623,3813.778188637325,3.3134348760179,0,0,1,0.24242424242424243,0,4293.50982100623,1151.004420289298,1,5299.084497451782,4084.707996368408,6211.739990234375,2127.031993865967,1.3202450740234277,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-08-02,35,8940.829025268555,5137.690286704472,3803.138738564083,3.663270158065126,0,0,1,0.18181818181818182,0,5137.690286704472,1038.1813446630517,1,5299.084497451782,4084.707996368408,6211.739990234375,2127.031993865967,1.712124941382642,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-10-09,35,7737.399002075195,5577.88410956519,2159.5148925100057,2.2977668990171027,1,0,1,0.21212121212121213,0,5577.88410956519,939.8320140453602,0,3837.1119985580444,2887.7722549438477,4742.544995307922,1854.7727403640747,2.1028382176630225,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-12-14,35,45574.54693984985,5209.164818355015,40365.38212149484,48.741353941023974,0,0,1,0.21212121212121213,0,5209.164818355015,828.1547158155704,1,4928.026954650879,3362.421012878418,5829.624000549316,2467.2029876708984,16.47473685315626,1,241,Rolling z-score + weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2015-12-24,35,8723.488998413086,7042.048959187099,1681.4400392259868,0.22159337474368587,1,0,1,0.21212121212121213,0,7042.048959187099,7587.952668579944,0,4010.259006500244,2852.5730543136597,4725.066740036011,1872.493685722351,2.517087255274039,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-12-30,35,7951.837028503418,7340.03121304512,611.8058154582977,0.0809216372498539,0,0,1,0.21212121212121213,0,7340.03121304512,7560.472529359288,0,3656.5494985580444,2768.980755329132,4435.8552503585815,1666.8744950294495,2.5768511923085646,1,240,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-12-31,35,11136.403945922852,7379.6733919892995,3756.730553933552,0.4968777533247563,1,0,1,0.21212121212121213,0,7379.6733919892995,7560.673684414636,0,4010.259006500244,2852.5730543136597,4725.066740036011,1872.493685722351,3.805697714101267,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-01-01,35,0.0,7593.181890044893,-7593.181890044893,-1.0017387250488201,1,0,0,0.0,0,7593.181890044893,7580.002350088678,0,3837.1119985580444,2887.7722549438477,4742.544995307922,1854.7727403640747,-2.0687774383641497,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-01-02,35,10606.395980834961,7415.218675715582,3191.1773051193786,0.4143803496109463,0,0,1,0.18181818181818182,0,7415.218675715582,7701.082611942177,0,5477.930999755859,4301.845012664795,6532.314891815186,2230.4698791503906,2.299275605117155,1,241,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2016-02-06,35,11245.18099975586,5362.33235686166,5882.8486428942,5.144613422518397,0,0,1,0.12121212121212122,0,5362.33235686166,1143.4967333297554,1,5477.930999755859,4301.845012664795,6532.314891815186,2230.4698791503906,2.5856659414727474,1,241,Rolling z-score + weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2016-03-24,35,8136.678005218506,5549.982033320835,2586.6959718976705,2.9315654675803082,0,0,1,0.18181818181818182,0,5549.982033320835,882.3599542645417,0,4010.259006500244,2852.5730543136597,4725.066740036011,1872.493685722351,2.2037024905247757,1,240,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2016-03-25,35,7912.515983581543,5692.043783596584,2220.472199984959,2.297858428439729,1,0,1,0.18181818181818182,0,5692.043783596584,966.3224559455057,0,3837.1119985580444,2887.7722549438477,4742.544995307922,1854.7727403640747,2.1972524699837535,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-11-02,35,7870.580024719238,4967.05214030402,2903.527884415218,2.3038787766119717,1,0,1,0.48484848484848486,1,4967.05214030402,1260.278064059028,0,3656.5494985580444,2768.980755329132,4435.8552503585815,1666.8744950294495,2.5281030687836776,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-11-03,35,7690.632995605469,5109.983069760458,2580.6499258450103,1.9052476179150735,1,0,1,0.42424242424242425,1,5109.983069760458,1354.4958154410579,0,4010.259006500244,2852.5730543136597,4725.066740036011,1872.493685722351,1.9654934044199184,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-12,35,36463.254484176636,5239.363543169839,31223.890941006797,30.303503827264677,0,0,1,0.36363636363636365,1,5239.363543169839,1030.3723001468243,1,4928.026954650879,3362.421012878418,5829.624000549316,2467.2029876708984,12.781772593140301,1,241,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-16,35,7967.746116638184,6316.465525831495,1651.2805908066885,0.27537606127427267,0,0,1,0.36363636363636365,1,6316.465525831495,5996.456566215552,0,3837.1119985580444,2887.7722549438477,4742.544995307922,1854.7727403640747,2.227029774693224,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-30,35,7841.932014465332,7122.733526979174,719.1984874861582,0.12183417164409155,0,0,1,0.42424242424242425,1,7122.733526979174,5903.093342212061,0,3837.1119985580444,2887.7722549438477,4742.544995307922,1854.7727403640747,2.1591971505474996,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-31,35,12324.641082763672,7188.209348065512,5136.43173469816,0.8705160157389163,1,0,1,0.42424242424242425,1,7188.209348065512,5900.444841716352,0,5477.930999755859,4301.845012664795,6532.314891815186,2230.4698791503906,3.0696267844763705,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-01-01,35,0.0,7464.6393866539,-7464.6393866539,-1.2535068088693855,0,0,0,0.0,0,7464.6393866539,5955.005057680313,0,5299.084497451782,4084.707996368408,6211.739990234375,2127.031993865967,-2.491304556176648,1,240,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2017-02-01,35,7088.6820068359375,5448.083353996277,1640.5986528396606,1.5311666041474714,0,0,1,0.42424242424242425,1,5448.083353996277,1071.4697201439546,0,3656.5494985580444,2768.980755329132,4435.8552503585815,1666.8744950294495,2.059022750970376,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-02-25,35,11792.189987182617,5576.840929916927,6215.34905726569,5.972429471814828,0,0,1,0.45454545454545453,1,5576.840929916927,1040.6734958691854,1,5477.930999755859,4301.845012664795,6532.314891815186,2230.4698791503906,2.8309097766574305,1,241,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-02-26,35,11544.41301727295,5772.968179089682,5771.444838183267,3.6838818310824397,0,0,1,0.42424242424242425,1,5772.968179089682,1566.6748019676397,1,5299.084497451782,4084.707996368408,6211.739990234375,2127.031993865967,2.936170465621455,1,240,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-02-27,35,9717.372970581055,5931.3189652987885,3786.054005282266,1.996566729400557,1,0,1,0.42424242424242425,1,5931.3189652987885,1896.282227651354,0,4928.026954650879,3362.421012878418,5829.624000549316,2467.2029876708984,1.9412046920595856,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-04-01,35,9474.308975219727,5788.083321911948,3686.225653307779,5.483209319450021,0,0,1,0.3939393939393939,1,5788.083321911948,672.2752020850294,1,5477.930999755859,4301.845012664795,6532.314891815186,2230.4698791503906,1.7917202168119524,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-04-14,35,9135.605995178223,5790.40421465465,3345.201780523573,3.2357002952108744,1,0,1,0.5151515151515151,1,5790.40421465465,1033.841664963461,1,3837.1119985580444,2887.7722549438477,4742.544995307922,1854.7727403640747,2.856680972990865,1,240,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-05-26,35,7626.652008056641,5709.171320302145,1917.4806877544952,1.5892265478792724,1,0,1,0.48484848484848486,1,5709.171320302145,1206.549620199372,0,3837.1119985580444,2887.7722549438477,4742.544995307922,1854.7727403640747,2.0431290190057165,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2013-01-05,36,0.0,10554.728912353516,-10554.728912353516,,0,0,0,0.0,0,,,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-01-12,36,0.0,10554.728912353516,-10554.728912353516,,0,0,0,0.0,0,,,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-01-19,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-01-26,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-02-02,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-02-09,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-02-16,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-02-23,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-03-02,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-03-09,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-03-16,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-03-23,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-03-30,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-04-06,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-04-13,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-04-20,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-04-27,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-05-04,36,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,-2.2135347094419804,1,241,Weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2013-05-10,36,8884.131999969482,519.9281786509922,8364.20382131849,3.0402005693064336,0,0,0,0.0,0,519.9281786509922,2751.201320650575,1,8193.249513626099,5235.528250217438,10216.407704353333,4980.879454135895,0.13870692770324056,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-05-11,36,11565.197006225586,837.2186072213309,10727.978399004254,3.384742030160134,1,0,0,0.0,0,837.2186072213309,3169.5113847411017,1,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,0.2119150777952818,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2013-09-01,36,8761.535995483398,4967.800640719278,3793.7353547641205,3.2540584511878095,0,0,0,0.0,0,4967.800640719278,1165.8473293186594,1,11281.318552017212,7870.686509132385,13252.171281814575,5381.48477268219,-0.4682318473379098,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-12-01,36,8477.018003463745,4833.543393407549,3643.474610056196,3.4929941357486936,0,0,0,0.0,0,4833.543393407549,1043.0806547218117,1,11281.318552017212,7870.686509132385,13252.171281814575,5381.48477268219,-0.5211016414631185,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-12-10,36,10771.79485321045,4959.5406785692485,5812.254174641201,4.9928337587061495,0,0,0,0.0,0,4959.5406785692485,1164.119306897852,1,11416.84079360962,6829.460796356201,13788.861400604248,6959.400604248047,-0.09268699663666885,0,242,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-12-21,36,11769.315002441406,5633.521781103952,6135.793221337454,3.9028985940365506,1,0,0,0.0,0,5633.521781103952,1572.1118736501799,1,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,0.2547226452086562,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-03-01,36,18638.037811279297,6342.542015961239,12295.495795318058,9.317943073979713,0,0,0,0.0,0,6342.542015961239,1319.5504305722943,1,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,1.6952292155956195,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-03-02,36,16208.491119384766,6691.696437631334,9516.794681753432,3.602424636788674,0,0,0,0.0,0,6691.696437631334,2641.7748159298158,1,11281.318552017212,7870.686509132385,13252.171281814575,5381.48477268219,0.9155786507803864,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-06-01,36,10982.676181793213,6055.6752468283685,4927.000934964844,3.9123498897460336,0,0,0,0.0,0,6055.6752468283685,1259.3456806810998,1,11281.318552017212,7870.686509132385,13252.171281814575,5381.48477268219,-0.05549441888974303,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-07-01,36,15451.778968811035,6520.537572656359,8931.241396154677,5.5824719971572865,0,1,1,0.2727272727272727,1,6520.537572656359,1599.8721356242638,1,11416.84079360962,6829.460796356201,13788.861400604248,6959.400604248047,0.5797824273456069,0,242,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-09-01,36,11766.075969696045,6539.217554977962,5226.858414718083,3.745232418566766,0,0,1,0.15151515151515152,0,6539.217554977962,1395.603217788633,1,9254.246021270752,6351.552108764648,11260.671039581299,4909.11893081665,0.5116661429116041,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-09-02,36,13483.24787902832,6698.630520616259,6784.617358412062,3.976099846717725,0,0,1,0.24242424242424243,0,6698.630520616259,1706.3498453170816,1,11416.84079360962,6829.460796356201,13788.861400604248,6959.400604248047,0.296923140788498,0,242,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-11-01,36,15887.71199798584,9198.498866762433,6689.213131223407,4.444329312283832,0,0,1,0.2727272727272727,1,9198.498866762433,1505.1119440530351,1,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,1.1184316776812318,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-12-23,36,18091.08218383789,10780.993174757275,7310.089009080615,3.2428433000235755,1,0,1,0.30303030303030304,1,10780.993174757275,2254.222092392645,1,11416.84079360962,6829.460796356201,13788.861400604248,6959.400604248047,0.9590253198176704,0,242,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-12-30,36,23181.38296508789,11914.15648160662,11267.22648348127,4.566792111462976,0,0,1,0.36363636363636365,1,11914.15648160662,2467.208098919091,1,11416.84079360962,6829.460796356201,13788.861400604248,6959.400604248047,1.6904533652362455,0,242,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-12-31,36,22157.643951416016,12312.183439663479,9845.460511752537,3.0205725614714263,1,0,1,0.3333333333333333,1,12312.183439663479,3259.468299929358,1,8033.8594760894775,5155.465772628784,10173.530572891235,5018.064800262451,2.814587901413279,1,240,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-01-01,36,0.0,12615.935254641941,-12615.935254641941,-3.3655035320008384,1,0,0,0.0,0,12615.935254641941,3748.6025893847727,1,8444.579000473022,5704.210131645203,10569.940265655518,4865.730134010315,-1.7355214465034532,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-02-01,36,13183.519989013672,7853.22392143522,5330.296067578452,3.221238513703696,0,0,1,0.21212121212121213,0,7853.22392143522,1654.7349862180233,1,11281.318552017212,7870.686509132385,13252.171281814575,5381.48477268219,0.3534714892537701,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-02-14,36,14929.616889953613,8389.433407715389,6540.183482238224,3.63745709665618,0,0,1,0.06060606060606061,0,8389.433407715389,1798.0097932290241,1,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,0.9175002474013229,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-04-02,36,12585.844909667969,8198.920691830772,4386.924217837197,3.722267299570977,0,0,1,0.30303030303030304,1,8198.920691830772,1178.5623827560228,1,8444.579000473022,5704.210131645203,10569.940265655518,4865.730134010315,0.8511088357014431,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-05-01,36,14163.62279510498,8120.940070969717,6042.682724135263,5.84776085368124,1,0,1,0.18181818181818182,0,8120.940070969717,1033.3327362953492,1,8193.249513626099,5235.528250217438,10216.407704353333,4980.879454135895,1.1986584570966392,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-05-02,36,12721.479774475098,8221.13895865849,4500.340815816608,3.1651534232769207,0,0,1,0.09090909090909091,0,8221.13895865849,1421.8397069540317,1,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,0.4544103671299309,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-05-30,36,13595.056922912598,8547.725031444004,5047.331891468593,3.2120830895726007,0,0,1,0.15151515151515152,0,8547.725031444004,1571.3578231689487,1,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,0.6376167152511519,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-05-31,36,15281.19200515747,8578.924215316772,6702.267789840698,4.029547853095148,0,0,1,0.15151515151515152,0,8578.924215316772,1663.280356552311,1,11281.318552017212,7870.686509132385,13252.171281814575,5381.48477268219,0.7432657755429602,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-08-01,36,17892.1280670166,10670.922706604004,7221.205360412598,4.179546280042504,0,0,1,0.18181818181818182,0,10670.922706604004,1727.7486302506406,1,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,1.5387972387303508,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-09-01,36,20242.56792449951,10790.568441935948,9451.999482563564,4.692315354482369,0,0,1,0.15151515151515152,0,10790.568441935948,2014.3572561751357,1,11416.84079360962,6829.460796356201,13788.861400604248,6959.400604248047,1.268173458142736,0,242,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-10-01,36,20508.03709793091,14718.843433380127,5789.193664550781,2.268530167922963,0,0,1,0.24242424242424243,0,14718.843433380127,2551.95797984529,0,8444.579000473022,5704.210131645203,10569.940265655518,4865.730134010315,2.479269866024245,1,240,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-10-02,36,18121.53978729248,15047.822612489972,3073.7171748025085,1.1448885330526437,0,0,1,0.2727272727272727,1,15047.822612489972,2684.7305096217383,0,8193.249513626099,5235.528250217438,10216.407704353333,4980.879454135895,1.9932805772728315,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-10-03,36,20787.869926452637,15344.113287789482,5443.756638663155,2.1423948815117853,0,0,1,0.2727272727272727,1,15344.113287789482,2540.967907289695,0,10554.728912353516,7789.481887817383,12557.750877380371,4768.268989562988,2.1460913879854306,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-12-01,36,16576.126174926758,10251.403028692517,6324.723146234241,3.493900411718535,0,0,1,0.3333333333333333,1,10251.403028692517,1810.218495358692,1,11416.84079360962,6829.460796356201,13788.861400604248,6959.400604248047,0.741340479547605,0,242,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
